authorsTitle.o,correlation.o,fis.o,seFish.o,n.o,pValFish.o,pVal.o,testStatistic.o,correlation.r,fis.r,n.r,seFish.r,pValFish.r,pVal.r,testStatistic.r,seDifference.ro,source,abrev,cohenD.o,cohenD.r,seCohenD.r,significant.r,significantSameDirection.r,fisherZDiff.ro,correlationDifference.ro,percentageChangeES.ro,cleanedpVal.r,cleanedpVal.o
"Aspinwall, L. G., & Taylor, S. E. (1992). Modeling cognitive adaptation: A longitudinal investigation of the impact of individual differences and coping on college adjustment and performance. Journal of Personality and Social Psychology, 63, 989-1003.",0.13,0.13073985,NA,672,NA,0.000750375,"Structural equation model, controlling for self-esteem and other psychological variables",0.053232748,0.053283116,1505,NA,NA,0.069405058,NA,0.046481687,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.077456734,-0.076767252,-0.592449314,0.069405058,0.000750375
"Aspinwall, L. G., & Taylor, S. E. (1992). Modeling cognitive adaptation: A longitudinal investigation of the impact of individual differences and coping on college adjustment and performance. Journal of Personality and Social Psychology, 63, 989-1003.",0.19,0.192337169,NA,672,NA,7.41E-07,"Structural equation model, controlling for self-esteem and other psychological variables",0.185835481,0.188020198,1505,NA,NA,1.43E-10,NA,0.046481687,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.004316971,-0.004164519,-0.022444811,1.43E-10,7.41E-07
"Aspinwall, L. G., & Taylor, S. E. (1992). Modeling cognitive adaptation: A longitudinal investigation of the impact of individual differences and coping on college adjustment and performance. Journal of Personality and Social Psychology, 63, 989-1003.",0.13,0.13073985,NA,672,NA,0.000750375,"Structural equation model, controlling for self-esteem and other psychological variables",0.289088691,0.297571563,1505,NA,NA,1.24E-23,NA,0.046481687,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,0.166831713,0.159088691,1.27605862,1.24E-23,0.000750375
"Courneya, K. S., & Hellsten, L. M. (1998). Personality correlates of exercise behavior, motives, barriers and preferences: An application of the five-factor model. Personality and Individual Differences, 24, 625-633.",0.18,0.181982689,0.061898446,264,NA,0.003337802,Correlation,0.092584725,0.092850637,1191,0.029012943,NA,0.001386962,NA,0.068360577,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.089132051,-0.087415275,-0.489783132,0.001386962,0.003337802
"Williamson, D. A., Kelley, M. L., Davis, C. J., Ruggiero, L., & Blouin, D. C. (1985). Psychopathology of eating disorders: A controlled comparison of bulimic, obese, and normal subjects. Journal of Consulting and Clinical Psychology, 53, 161-166.",0.37,0.3884231,0.19245009,30,NA,0.044164787,"ANOVA (one-way), participants matched for age and height",0.049190234,0.049229966,758,0.036393726,NA,0.176667311,NA,0.195861023,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.339193133,-0.320809766,-0.873256852,0.176667311,0.044164787
"Greene, K., Krcmar, M., Walters, L. H., Rubin, D. L., Hale, J., & Hale, L. (2000). Targeting adolescent risk-taking behaviors: The contributions of egocentrism and sensation-seeking. Journal of Adolescence, 23, 439-461.",0.25,0.255412812,0.037241946,724,NA,8.86E-12,Correlation,0.082952059,0.083143114,798,0.035466345,NA,0.01909501,NA,0.051427854,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.172269698,-0.167047941,-0.674475555,0.01909501,8.86E-12
"Greene, K., Krcmar, M., Walters, L. H., Rubin, D. L., Hale, J., & Hale, L. (2000). Targeting adolescent risk-taking behaviors: The contributions of egocentrism and sensation-seeking. Journal of Adolescence, 23, 439-461.",0.48,0.522984278,0.037241946,724,NA,5.38E-43,Correlation,0.044483787,0.044513164,1499,0.025854384,NA,0.085125543,NA,0.045336649,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.478471114,-0.435516213,-0.91488623,0.085125543,5.38E-43
"Greene, K., Krcmar, M., Walters, L. H., Rubin, D. L., Hale, J., & Hale, L. (2000). Targeting adolescent risk-taking behaviors: The contributions of egocentrism and sensation-seeking. Journal of Adolescence, 23, 439-461.",0.48,0.522984278,0.037241946,724,NA,5.38E-43,Correlation,0.077125743,0.077279216,1492,0.025915086,NA,0.002872757,NA,0.045371293,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.445705062,-0.402874257,-0.852234151,0.002872757,5.38E-43
"Pfefferbaum, B., & Woods, P. B. (1994). Self-report study of impulsive and delinquent behavior in college students. Journal of Adolescent Health, 15, 295-302.",0.35,0.365443754,0.058420624,296,NA,5.90E-10,Correlation,0.108023664,0.108446811,1488,0.025949965,NA,2.97E-05,NA,0.063924721,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.256996943,-0.241976336,-0.703246232,2.97E-05,5.90E-10
"Mann, J. J., Waternaux, C., Haas, G. L., & Malone, K. M. (1999). Toward a clinical model of suicidal behavior in psychiatric patients. American Journal of Psychiatry, 156, 181-189.",0.28,0.287682072,0.070710678,203,NA,5.21E-05,t-test (independent),0.163994886,0.165489252,1509,0.025768404,NA,1.47E-10,NA,0.075259621,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.122192821,-0.116005114,-0.424749515,1.47E-10,5.21E-05
"Lichtenstein, P., Pedersen, N. L., Plomin, R., de Faire, U., & McClearn, G. E. (1989). Type A behavior pattern, related personality traits and self-reported coronary heart disease. Personality and Individual Differences, 10, 419-426.",0.15,0.151140436,0.030082842,1108,NA,5.35E-07,"Chi-squared, using a median split for personality, separately by sex",0.036078047,0.036093713,1235,0.028490144,NA,0.2055219,NA,0.041432664,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.115046723,-0.113921953,-0.761190892,0.2055219,5.35E-07
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.25,0.255412812,0.04637389,468,NA,4.23E-08,"ANOVA (oneway), after standardizing personality scores within sex",0.063887926,0.063975063,1505,0.025802693,NA,0.013207021,NA,0.05306898,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.191437749,-0.186112074,-0.74952289,0.013207021,4.23E-08
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.18,0.181982689,0.04637389,468,NA,9.02E-05,"ANOVA (oneway), after standardizing personality scores within sex",0.021507395,0.021510712,1505,0.025802693,NA,0.404568084,NA,0.05306898,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,FALSE,FALSE,-0.160471977,-0.158492605,-0.881798033,0.404568084,9.02E-05
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.34,0.354092529,0.04637389,468,NA,3.97E-14,"ANOVA (oneway), after standardizing personality scores within sex",0.306746682,0.316950204,1505,0.025802693,NA,3.92E-34,NA,0.05306898,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.037142325,-0.033253318,-0.104894404,3.92E-34,3.97E-14
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.42,0.447692024,0.04637389,468,NA,2.00E-21,"ANOVA (oneway), after standardizing personality scores within sex",0.125690971,0.126359215,1505,0.025802693,NA,1.01E-06,NA,0.05306898,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.321332809,-0.294309029,-0.717754152,1.01E-06,2.00E-21
"Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103, 350-360.",0.46,0.497311288,0.04637389,468,NA,6.97E-26,"ANOVA (oneway), after standardizing personality scores within sex",0.307966228,0.318296977,1505,0.025802693,NA,2.10E-34,NA,0.05306898,"Soto (2019)
 Personality Psychology",loopr,NA,NA,NA,TRUE,TRUE,-0.179014311,-0.152033772,-0.359964302,2.10E-34,6.97E-26
"Knobe, J. (2003). Intentional action and side effects in ordinary language. Analysis, 63, 190-193. doi: 10.1111/1467-8284.00419",0.59,0.67,0.115470054,78,NA,NA,Welch Two Sample t-test,0.66,0.79,7982,0.011195043,NA,< 1E-10,Welch Two Sample t-test,0.116011475,"Klein et al. (2018)
 Many Labs 2",ML2,1.45,1.75,NA,TRUE,TRUE,0.12,0.07,0.179104478,1.00E-10,NA
"Hauser, M., Cushman, F., Young, L., Kang-Xing Jin, R., & Mikhail, J. (2007). A dissociation between moral judgments and justifications. Mind & Language, 22, 1-21. doi: 10.1111/j.1468-0017.2006.00297.x",0.78,1.05,NA,2646,NA,NA,Chi square,0.56,0.63,6842,NA,NA,< 1E-10,Two Sided Fisher's Exact Test,0.022903671,"Klein et al. (2018)
 Many Labs 2",ML2,2.5,1.35,NA,TRUE,TRUE,-0.42,-0.22,-0.4,1.00E-10,NA
"Ross, L., Greene, D., & House, P. (1977). The “false consensus effect”: An egocentric bias in social perception and attribution processes. Journal of Experimental Social Psychology, 13, 279-301. doi: 10.1016/0022-1031(77)90049-X",0.44,0.48,0.113960576,80,NA,NA,Welch Two Sample t-test,0.51,0.56,7205,0.011783477,NA,< 1E-10,Welch Two Sample t-test,0.11456816,"Klein et al. (2018)
 Many Labs 2",ML2,0.99,1.18,NA,TRUE,TRUE,0.08,0.07,0.166666667,1.00E-10,NA
"Gray, K., & Wegner, D. M. (2009). Moral typecasting: divergent perceptions of moral agents and moral patients. Journal of Personality and Social Psychology, 96, 505-520. doi: 10.1037/a0013748",0.37,0.39,0.123091491,69,NA,NA,Welch Two Sample t-test,0.43,0.46,8002,0.011181039,NA,< 1E-10,Welch Two Sample t-test,0.123598264,"Klein et al. (2018)
 Many Labs 2",ML2,0.8,0.95,NA,TRUE,TRUE,0.07,0.06,0.179487179,1.00E-10,NA
"Ross, L., Greene, D., & House, P. (1977). The “false consensus effect”: An egocentric bias in social perception and attribution processes. Journal of Experimental Social Psychology, 13, 279-301. doi: 10.1016/0022-1031(77)90049-X",0.37,0.39,0.113960576,80,NA,NA,Welch Two Sample t-test,0.43,0.46,7827,0.011305391,NA,< 1E-10,Welch Two Sample t-test,0.114519976,"Klein et al. (2018)
 Many Labs 2",ML2,0.8,0.95,NA,TRUE,TRUE,0.07,0.06,0.179487179,1.00E-10,NA
"Hsee, C. K. (1998). Less is better: When low-value options are valued more highly than highvalue options. Journal of Behavioral Decision Making, 11, 107-121.",0.33,0.34,0.111803399,83,NA,NA,Welch Two Sample t-test,0.36,0.38,7646,0.011438473,NA,< 1E-10,Welch Two Sample t-test,0.112387004,"Klein et al. (2018)
 Many Labs 2",ML2,0.69,0.78,NA,TRUE,TRUE,0.04,0.03,0.117647059,1.00E-10,NA
"Tversky, A., & Kahneman, D. (1981). The framing of decisions and the psychology of choice. Science, 211, 453-458.",0.48,0.52,NA,181,NA,NA,Chi square,0.2,0.2,7228,NA,NA,< 1E-10,Two Sided Fisher's Exact Test,0.07587085,"Klein et al. (2018)
 Many Labs 2",ML2,1.08,0.4,NA,TRUE,TRUE,-0.32,-0.28,-0.615384615,1.00E-10,NA
"Graham, J., Haidt, J., & Nosek, B. A. (2009). Liberals and conservatives rely on different sets of moral foundations. Journal of Personality and Social Psychology, 96, 1029–1046.",0.25,0.26,0.028795614,1209,NA,NA,Fisher r-to-Z test (1 cor),0.14,0.14,6966,0.011984,NA,< 1E-10,Fisher r-to-Z test (1 cor),0.0311898,"Klein et al. (2018)
 Many Labs 2",ML2,0.52,0.29,NA,TRUE,TRUE,-0.12,-0.11,-0.461538462,1.00E-10,NA
"Hauser, M., Cushman, F., Young, L., Kang-Xing Jin, R., & Mikhail, J. (2007). A dissociation between moral judgments and justifications. Mind & Language, 22, 1-21.",0.17,0.17,0.019577758,2612,NA,NA,Two Sample t-test,0.12,0.12,7923,0.011236664,NA,< 1E-10,Two Sample t-test,0.022573242,"Klein et al. (2018)
 Many Labs 2",ML2,0.34,0.25,NA,TRUE,TRUE,-0.05,-0.05,-0.294117647,1.00E-10,NA
"Risen, J. L., & Gilovich, T. (2008). Why people are reluctant to tempt fate. Journal of Personality and Social Psychology, 95, 293.",0.19,0.19,0.092450033,120,NA,NA,Two Sample t-test,0.09,0.09,4599,0.01475061,NA,< 1E-10,Two Sample t-test,0.093619384,"Klein et al. (2018)
 Many Labs 2",ML2,0.39,0.18,NA,TRUE,TRUE,-0.1,-0.1,-0.526315789,1.00E-10,NA
"Bauer, M. A., Wilkie, J. E., Kim, J. K., & Bodenhausen, G. V. (2012). Cuing consumerism situational materialism undermines personal and social well-being. Psychological Science, 23, 517-523.",0.4,0.42,0.115470054,78,NA,NA,Two Sample t-test,0.06,0.06,6608,0.012304489,NA,< 1E-10,Two Sample t-test,0.116123786,"Klein et al. (2018)
 Many Labs 2",ML2,0.87,0.12,NA,TRUE,TRUE,-0.36,-0.34,-0.857142857,1.00E-10,NA
"Critcher, C. R., & Gilovich, T. (2008). Incidental environmental anchors. Journal of Behavioral Decision Making, 21, 241-251",0.15,0.15,0.07124705,200,NA,NA,Two Sample t-test,0.02,0.02,6826,0.012106325,NA,9.21E-02,Two Sample t-test,0.072268286,"Klein et al. (2018)
 Many Labs 2",ML2,0.3,0.04,NA,FALSE,FALSE,-0.13,-0.13,-0.866666667,0.0921,NA
"Giessner, S. R., & Schubert, T. W. (2007). High in the hierarchy: How vertical location and judgments of leaders’ power are interrelated. Organizational Behavior and Human Decision Processes, 104, 30-44.",0.27,0.27,0.12803688,64,NA,NA,Two Sample t-test,0.01,0.01,7890,0.011260148,NA,0.16227,Two Sample t-test,0.128531061,"Klein et al. (2018)
 Many Labs 2",ML2,0.55,0.03,NA,FALSE,FALSE,-0.26,-0.26,-0.962962963,0.16227,NA
"Tversky, A., & Gati, I. (1978). Studies of similarity. Cognition and categorization, 1, 79-98.",0.23,0.24,0.081378846,154,NA,NA,One Sample t-test,0,0,3549,0.016793091,NA,0.55036,One Sample t-test,0.083093468,"Klein et al. (2018)
 Many Labs 2",ML2,0.48,0.01,NA,FALSE,FALSE,-0.24,-0.23,-1,0.55036,NA
"Zhong, C. B., & Liljenquist, K. (2006). Washing away your sins: Threatened morality and physical cleansing. Science, 313, 1451–1452.",0.23,0.24,0.204124145,27,NA,NA,Two Sample t-test,0,0,7001,0.011953994,NA,0.91048,Two Sample t-test,0.204473873,"Klein et al. (2018)
 Many Labs 2",ML2,0.48,0,NA,FALSE,FALSE,-0.24,-0.23,-1,0.91048,NA
"Kay, A. C., Laurin, K., Fitzsimons, G. M., & Landau, M. J. (2014). A functional basis for structure-seeking: Exposure to structure promotes willingness to engage in motivated action. Journal of Experimental Psychology: General, 143, 486-491.",0.24,0.24,0.125,67,NA,NA,Welch Two Sample t-test,-0.01,-0.01,6506,0.012400612,NA,0.34678,Welch Two Sample t-test,0.125613595,"Klein et al. (2018)
 Many Labs 2",ML2,0.49,-0.02,NA,FALSE,FALSE,-0.25,-0.25,-1.041666667,0.34678,NA
"Van Lange, P. A. M., Otten, W., De Bruin, E. M. N., & Joireman, J. A. (1997). Development of prosocial, individualistic, and competitive orientations: Theory and preliminary evidence. Journal of Personality and Social Psychology, 4, 733 - 746.",0.09,0.09,0.043314808,536,NA,NA,Fisher r-to-Z test (1 cor),-0.01,-0.01,6234,0.012668381,NA,0.1827,Fisher r-to-Z test (1 cor),0.045129375,"Klein et al. (2018)
 Many Labs 2",ML2,0.19,-0.03,NA,FALSE,FALSE,-0.1,-0.1,-1.111111111,0.1827,NA
"Alter, A. L., Oppenheimer, D. M., Epley, N., & Eyre, R. N. (2007). Overcoming intuition: metacognitive difficulty activates analytic reasoning. Journal of Experimental Psychology: General, 136, 569.",0.3,0.31,0.162221421,41,NA,NA,Two Sample t-test,-0.01,-0.01,6935,0.012010766,NA,0.17122,Two Sample t-test,0.162665448,"Klein et al. (2018)
 Many Labs 2",ML2,0.63,-0.03,NA,FALSE,FALSE,-0.32,-0.31,-1.032258065,0.17122,NA
"Zaval, L., Keenan, E. A., Johnson, E. J., & Weber, E. U. (2014). How warm days increase belief in global warming. Nature Climate Change, 4, 143-147.",0.15,0.15,0.072739297,192,NA,NA,Two Sample t-test,-0.01,-0.01,4204,0.015428498,NA,0.27449,Two Sample t-test,0.074357541,"Klein et al. (2018)
 Many Labs 2",ML2,0.31,-0.03,NA,FALSE,FALSE,-0.16,-0.16,-1.066666667,0.27449,NA
"Anderson, C., Kraus, M. W., Galinsky, A. D., & Keltner, D. (2012). The local-ladder effect social status and subjective well-being. Psychological Science, 23, 764-771. doi: 10.1177/0956797611434537",0.27,0.28,0.094072087,116,NA,NA,Two Sample t-test,-0.02,-0.02,6905,0.012036841,NA,7.86E-02,Two Sample t-test,0.094839038,"Klein et al. (2018)
 Many Labs 2",ML2,0.57,-0.04,NA,FALSE,FALSE,-0.3,-0.29,-1.071428571,0.07857,NA
"Rottenstreich, Y., & Hsee, C. K. (2001). Money, kisses, and electric shocks: On the affective psychology of risk. Psychological Science, 12, 185-190.",0.35,0.36,NA,40,NA,NA,Chi square,-0.04,-0.04,7450,NA,NA,2.19E-03,Two Sided Fisher's Exact Test,0.164806885,"Klein et al. (2018)
 Many Labs 2",ML2,0.74,-0.08,NA,TRUE,FALSE,-0.4,-0.39,-1.111111111,0.00219,NA
"Shafir, E. (1993). Choosing versus rejecting: Why some options are both better and worse than others. Memory & Cognition, 21, 546-556.",0.17,0.17,0.077382323,170,NA,NA,One Sample Z-test,-0.06,-0.06,7901,0.011252303,NA,5.47E-10,One Sample Z-test,0.078196153,"Klein et al. (2018)
 Many Labs 2",ML2,0.35,-0.13,NA,TRUE,FALSE,-0.23,-0.23,-1.352941176,5.47E-10,NA
